1	110	101
1	110	102
1	110	105
1	110	110
1	110	111
1	110	119
1	110	122
1	110	132
1	110	133
1	117	14
1	117	28
1	117	29
1	117	40
1	117	50
1	117	59
1	117	86
1	117	87
1	117	89
1	117	91
1	117	92
1	117	98
1	117	102
1	117	105
1	117	110
1	118	2
1	118	51
1	118	62
1	118	66
1	118	103
1	118	106
1	118	112
1	118	113
1	118	114
1	118	123
1	120	86
1	125	13
1	125	73
1	125	86
1	125	125
1	127	14
1	127	28
1	127	29
1	127	40
1	127	50
1	127	59
1	127	86
1	127	87
1	127	89
1	127	91
1	127	92
1	127	98
1	127	102
1	127	105
1	127	110
1	130	14
1	130	28
1	130	29
1	130	40
1	130	50
1	130	59
1	130	86
1	130	87
1	130	89
1	130	92
1	130	98
1	130	102
1	130	105
1	130	106
1	130	110
1	134	14
1	134	28
1	134	29
1	134	40
1	134	50
1	134	59
1	134	86
1	134	87
1	134	89
1	134	91
1	134	92
1	134	98
1	134	102
1	134	105
1	134	110
2	39	4
2	39	10
2	39	15
2	39	17
2	39	22
2	39	24
2	39	30
2	39	31
2	39	32
2	39	43
2	39	44
2	39	48
2	39	64
2	39	67
2	39	71
2	39	72
2	39	75
2	39	81
2	39	93
2	39	94
2	39	99
2	39	104
2	39	107
2	39	117
2	39	127
2	39	134
2	78	4
2	78	10
2	78	15
2	78	17
2	78	22
2	78	24
2	78	30
2	78	31
2	78	32
2	78	43
2	78	44
2	78	48
2	78	64
2	78	67
2	78	71
2	78	72
2	78	75
2	78	81
2	78	93
2	78	94
2	78	99
2	78	104
2	78	107
2	78	117
2	78	127
2	78	134
3	39	4
3	39	10
3	39	15
3	39	17
3	39	24
3	39	30
3	39	31
3	39	32
3	39	43
3	39	44
3	39	48
3	39	64
3	39	67
3	39	71
3	39	72
3	39	75
3	39	81
3	39	93
3	39	94
3	39	99
3	39	104
3	39	107
3	39	117
3	39	127
3	39	134
3	78	4
3	78	10
3	78	14
3	78	15
3	78	17
3	78	24
3	78	28
3	78	29
3	78	30
3	78	31
3	78	32
3	78	40
3	78	43
3	78	44
3	78	48
3	78	50
3	78	59
3	78	64
3	78	67
3	78	71
3	78	72
3	78	75
3	78	81
3	78	86
3	78	87
3	78	89
3	78	91
3	78	92
3	78	93
3	78	94
3	78	98
3	78	99
3	78	102
3	78	104
3	78	105
3	78	107
3	78	110
3	78	117
3	78	127
3	78	134
4	0	34
4	0	101
4	7	34
4	7	101
4	13	2
4	13	16
4	13	34
4	13	51
4	13	60
4	13	62
4	13	63
4	13	96
4	13	101
4	13	106
4	13	112
4	13	114
4	15	133
4	29	29
4	29	34
4	29	50
4	29	101
4	29	105
4	34	34
4	34	101
4	37	34
4	37	101
4	38	0
4	38	7
4	38	29
4	38	37
4	38	40
4	38	50
4	38	74
4	38	87
4	38	92
4	38	105
4	39	0
4	39	7
4	39	29
4	39	37
4	39	40
4	39	50
4	39	74
4	39	87
4	39	92
4	39	105
4	40	29
4	40	34
4	40	40
4	40	50
4	40	87
4	40	92
4	40	101
4	40	105
4	42	0
4	42	7
4	42	29
4	42	37
4	42	40
4	42	50
4	42	74
4	42	87
4	42	92
4	42	105
4	48	133
4	50	34
4	50	50
4	50	101
4	50	105
4	52	0
4	52	7
4	52	29
4	52	37
4	52	40
4	52	50
4	52	74
4	52	87
4	52	92
4	52	105
4	60	0
4	60	7
4	60	29
4	60	37
4	60	40
4	60	50
4	60	74
4	60	87
4	60	92
4	60	105
4	61	0
4	61	7
4	61	29
4	61	37
4	61	40
4	61	50
4	61	74
4	61	87
4	61	92
4	61	105
4	65	0
4	65	7
4	65	29
4	65	37
4	65	40
4	65	50
4	65	74
4	65	87
4	65	92
4	65	105
4	67	133
4	71	133
4	73	0
4	73	2
4	73	7
4	73	16
4	73	29
4	73	34
4	73	37
4	73	40
4	73	50
4	73	51
4	73	60
4	73	62
4	73	63
4	73	74
4	73	87
4	73	92
4	73	96
4	73	101
4	73	105
4	73	106
4	73	112
4	73	114
4	74	34
4	74	101
4	78	0
4	78	7
4	78	29
4	78	37
4	78	40
4	78	50
4	78	74
4	78	87
4	78	92
4	78	105
4	79	0
4	79	7
4	79	29
4	79	37
4	79	40
4	79	50
4	79	74
4	79	87
4	79	92
4	79	105
4	87	29
4	87	34
4	87	50
4	87	87
4	87	92
4	87	101
4	87	105
4	88	0
4	88	7
4	88	29
4	88	37
4	88	40
4	88	50
4	88	74
4	88	87
4	88	92
4	88	105
4	92	29
4	92	34
4	92	50
4	92	92
4	92	101
4	92	105
4	93	133
4	97	0
4	97	7
4	97	29
4	97	37
4	97	40
4	97	50
4	97	74
4	97	87
4	97	92
4	97	105
4	101	101
4	105	34
4	105	101
4	105	105
4	112	0
4	112	7
4	112	29
4	112	37
4	112	40
4	112	50
4	112	74
4	112	87
4	112	92
4	112	105
4	117	133
4	120	0
4	120	7
4	120	29
4	120	37
4	120	40
4	120	50
4	120	74
4	120	87
4	120	92
4	120	105
4	124	0
4	124	7
4	124	29
4	124	37
4	124	40
4	124	50
4	124	74
4	124	87
4	124	92
4	124	105
4	125	2
4	125	16
4	125	34
4	125	51
4	125	60
4	125	62
4	125	63
4	125	96
4	125	101
4	125	106
4	125	112
4	125	114
4	130	0
4	130	7
4	130	29
4	130	37
4	130	40
4	130	50
4	130	74
4	130	87
4	130	92
4	130	105
4	134	133
5	20	20
6	58	59
6	58	89
6	66	39
6	66	42
6	66	61
6	66	65
6	66	78
6	66	88
6	66	97
6	66	120
6	66	130
6	103	39
6	103	42
6	103	61
6	103	65
6	103	78
6	103	88
6	103	97
6	103	120
6	103	130
6	113	39
6	113	42
6	113	61
6	113	65
6	113	78
6	113	88
6	113	97
6	113	120
6	113	130
6	123	39
6	123	42
6	123	61
6	123	65
6	123	78
6	123	88
6	123	97
6	123	120
6	123	130
7	4	0
7	4	7
7	4	29
7	4	37
7	4	40
7	4	50
7	4	74
7	4	87
7	4	92
7	4	105
7	10	0
7	10	7
7	10	29
7	10	37
7	10	40
7	10	50
7	10	74
7	10	87
7	10	92
7	10	105
7	12	29
7	12	40
7	12	50
7	12	87
7	12	92
7	12	105
7	15	0
7	15	7
7	15	29
7	15	37
7	15	40
7	15	50
7	15	74
7	15	87
7	15	92
7	15	105
7	17	0
7	17	7
7	17	29
7	17	37
7	17	40
7	17	50
7	17	74
7	17	87
7	17	92
7	17	105
7	22	0
7	22	7
7	22	29
7	22	37
7	22	40
7	22	50
7	22	74
7	22	87
7	22	92
7	22	105
7	24	0
7	24	7
7	24	29
7	24	37
7	24	40
7	24	50
7	24	74
7	24	87
7	24	92
7	24	105
7	30	0
7	30	7
7	30	29
7	30	37
7	30	40
7	30	50
7	30	74
7	30	87
7	30	92
7	30	105
7	31	0
7	31	7
7	31	29
7	31	37
7	31	40
7	31	50
7	31	74
7	31	87
7	31	92
7	31	105
7	32	0
7	32	7
7	32	29
7	32	37
7	32	40
7	32	50
7	32	74
7	32	87
7	32	92
7	32	105
7	35	0
7	35	7
7	35	29
7	35	37
7	35	40
7	35	50
7	35	74
7	35	87
7	35	92
7	35	105
7	41	0
7	41	7
7	41	29
7	41	37
7	41	40
7	41	50
7	41	74
7	41	87
7	41	92
7	41	105
7	43	0
7	43	7
7	43	29
7	43	37
7	43	40
7	43	50
7	43	74
7	43	87
7	43	92
7	43	105
7	44	0
7	44	7
7	44	29
7	44	37
7	44	40
7	44	50
7	44	74
7	44	87
7	44	92
7	44	105
7	48	0
7	48	7
7	48	29
7	48	37
7	48	40
7	48	50
7	48	74
7	48	87
7	48	92
7	48	105
7	54	0
7	54	7
7	54	29
7	54	37
7	54	40
7	54	50
7	54	74
7	54	87
7	54	92
7	54	105
7	57	29
7	57	40
7	57	50
7	57	87
7	57	92
7	57	105
7	64	0
7	64	7
7	64	29
7	64	37
7	64	40
7	64	50
7	64	74
7	64	87
7	64	92
7	64	105
7	67	0
7	67	7
7	67	29
7	67	37
7	67	40
7	67	50
7	67	74
7	67	87
7	67	92
7	67	105
7	71	0
7	71	7
7	71	29
7	71	37
7	71	40
7	71	50
7	71	74
7	71	87
7	71	92
7	71	105
7	72	0
7	72	7
7	72	29
7	72	37
7	72	40
7	72	50
7	72	74
7	72	87
7	72	92
7	72	105
7	75	0
7	75	7
7	75	29
7	75	37
7	75	40
7	75	50
7	75	74
7	75	87
7	75	92
7	75	105
7	77	29
7	77	40
7	77	50
7	77	87
7	77	92
7	77	105
7	81	0
7	81	7
7	81	29
7	81	37
7	81	40
7	81	50
7	81	74
7	81	87
7	81	92
7	81	105
7	84	0
7	84	7
7	84	29
7	84	37
7	84	40
7	84	50
7	84	74
7	84	87
7	84	92
7	84	105
7	85	0
7	85	7
7	85	29
7	85	37
7	85	40
7	85	50
7	85	74
7	85	87
7	85	92
7	85	105
7	93	0
7	93	7
7	93	29
7	93	37
7	93	40
7	93	50
7	93	74
7	93	87
7	93	92
7	93	105
7	94	0
7	94	7
7	94	29
7	94	37
7	94	40
7	94	50
7	94	74
7	94	87
7	94	92
7	94	105
7	99	0
7	99	7
7	99	29
7	99	37
7	99	40
7	99	50
7	99	74
7	99	87
7	99	92
7	99	105
7	104	0
7	104	7
7	104	29
7	104	37
7	104	40
7	104	50
7	104	74
7	104	87
7	104	92
7	104	105
7	107	0
7	107	7
7	107	29
7	107	37
7	107	40
7	107	50
7	107	74
7	107	87
7	107	92
7	107	105
7	117	0
7	117	7
7	117	29
7	117	37
7	117	40
7	117	50
7	117	74
7	117	87
7	117	92
7	117	105
7	121	0
7	121	7
7	121	29
7	121	37
7	121	40
7	121	50
7	121	74
7	121	87
7	121	92
7	121	105
7	122	29
7	122	40
7	122	50
7	122	87
7	122	92
7	122	105
7	127	0
7	127	7
7	127	29
7	127	37
7	127	40
7	127	50
7	127	74
7	127	87
7	127	92
7	127	105
7	128	0
7	128	7
7	128	29
7	128	37
7	128	40
7	128	50
7	128	74
7	128	87
7	128	92
7	128	105
7	133	29
7	133	40
7	133	50
7	133	87
7	133	92
7	133	105
7	134	0
7	134	7
7	134	29
7	134	37
7	134	40
7	134	50
7	134	74
7	134	87
7	134	92
7	134	105
8	0	0
8	0	7
8	0	74
8	7	7
8	28	28
8	28	59
8	28	89
8	28	110
8	29	0
8	29	7
8	29	29
8	29	37
8	29	50
8	29	74
8	29	105
8	37	0
8	37	7
8	37	37
8	40	0
8	40	7
8	40	29
8	40	37
8	40	40
8	40	50
8	40	74
8	40	87
8	40	92
8	40	105
8	50	0
8	50	7
8	50	37
8	50	50
8	50	74
8	50	105
8	52	52
8	59	59
8	59	110
8	74	74
8	79	52
8	79	79
8	79	124
8	86	28
8	86	59
8	86	86
8	86	89
8	86	98
8	86	110
8	87	0
8	87	7
8	87	29
8	87	37
8	87	50
8	87	74
8	87	87
8	87	92
8	87	105
8	89	59
8	89	89
8	89	110
8	92	0
8	92	7
8	92	29
8	92	37
8	92	50
8	92	74
8	92	92
8	92	105
8	98	28
8	98	59
8	98	89
8	98	98
8	98	110
8	102	28
8	102	59
8	102	86
8	102	89
8	102	98
8	102	102
8	102	110
8	105	0
8	105	7
8	105	37
8	105	74
8	105	105
8	110	110
8	124	52
8	124	124
9	0	0
9	0	7
9	0	37
9	7	0
9	7	7
9	7	37
9	10	0
9	10	7
9	10	14
9	10	28
9	10	29
9	10	37
9	10	40
9	10	50
9	10	59
9	10	74
9	10	86
9	10	87
9	10	89
9	10	92
9	10	98
9	10	102
9	10	105
9	10	110
9	15	0
9	15	7
9	15	14
9	15	28
9	15	29
9	15	37
9	15	40
9	15	50
9	15	59
9	15	74
9	15	86
9	15	87
9	15	89
9	15	92
9	15	98
9	15	102
9	15	105
9	15	110
9	29	0
9	29	7
9	29	29
9	29	37
9	29	40
9	29	50
9	29	74
9	29	87
9	29	92
9	29	105
9	37	0
9	37	7
9	37	37
9	40	0
9	40	7
9	40	29
9	40	37
9	40	40
9	40	50
9	40	74
9	40	87
9	40	92
9	40	105
9	48	0
9	48	7
9	48	14
9	48	28
9	48	29
9	48	37
9	48	40
9	48	50
9	48	59
9	48	74
9	48	86
9	48	87
9	48	89
9	48	92
9	48	98
9	48	102
9	48	105
9	48	110
9	50	0
9	50	7
9	50	29
9	50	37
9	50	40
9	50	50
9	50	74
9	50	87
9	50	92
9	50	105
9	64	0
9	64	7
9	64	14
9	64	28
9	64	29
9	64	37
9	64	40
9	64	50
9	64	59
9	64	74
9	64	86
9	64	87
9	64	89
9	64	92
9	64	98
9	64	102
9	64	105
9	64	110
9	67	0
9	67	7
9	67	14
9	67	28
9	67	29
9	67	37
9	67	40
9	67	50
9	67	59
9	67	74
9	67	86
9	67	87
9	67	89
9	67	92
9	67	98
9	67	102
9	67	105
9	67	110
9	71	0
9	71	7
9	71	14
9	71	28
9	71	29
9	71	37
9	71	40
9	71	50
9	71	59
9	71	74
9	71	86
9	71	87
9	71	89
9	71	92
9	71	98
9	71	102
9	71	105
9	71	110
9	74	0
9	74	7
9	74	29
9	74	37
9	74	40
9	74	50
9	74	87
9	74	92
9	74	105
9	87	0
9	87	7
9	87	29
9	87	37
9	87	40
9	87	50
9	87	74
9	87	87
9	87	92
9	87	105
9	92	0
9	92	7
9	92	29
9	92	37
9	92	40
9	92	50
9	92	74
9	92	87
9	92	92
9	92	105
9	93	0
9	93	7
9	93	14
9	93	28
9	93	29
9	93	37
9	93	40
9	93	50
9	93	59
9	93	74
9	93	86
9	93	87
9	93	89
9	93	92
9	93	98
9	93	102
9	93	105
9	93	110
9	105	0
9	105	7
9	105	29
9	105	37
9	105	40
9	105	50
9	105	74
9	105	87
9	105	92
9	105	105
9	107	0
9	107	7
9	107	14
9	107	28
9	107	29
9	107	37
9	107	40
9	107	50
9	107	59
9	107	74
9	107	86
9	107	87
9	107	89
9	107	92
9	107	98
9	107	102
9	107	105
9	107	110
9	117	0
9	117	7
9	117	14
9	117	28
9	117	29
9	117	37
9	117	40
9	117	50
9	117	59
9	117	74
9	117	86
9	117	87
9	117	89
9	117	92
9	117	98
9	117	102
9	117	105
9	117	110
9	130	14
9	130	28
9	130	29
9	130	40
9	130	50
9	130	59
9	130	86
9	130	87
9	130	89
9	130	92
9	130	98
9	130	102
9	130	105
9	130	110
9	134	0
9	134	7
9	134	14
9	134	28
9	134	29
9	134	37
9	134	40
9	134	50
9	134	59
9	134	74
9	134	86
9	134	87
9	134	89
9	134	92
9	134	98
9	134	102
9	134	105
9	134	110
10	19	19
10	19	23
10	19	55
10	20	23
10	21	23
10	21	55
10	22	23
10	23	23
10	23	55
10	26	23
10	27	23
10	70	13
10	76	39
10	76	76
10	79	79
10	96	96
10	98	129
10	102	129
10	116	130
10	125	125
10	129	28
10	129	98
10	129	102
10	129	129
10	131	23
11	40	50
11	73	70
12	19	19
12	20	20
12	20	21
12	20	22
12	20	131
12	21	131
13	4	4
13	20	20
13	20	22
13	22	4
13	22	22
13	22	24
13	22	43
13	22	81
13	22	94
13	22	99
13	22	104
13	22	127
13	26	26
13	58	58
13	131	131
14	20	22
14	21	20
14	21	22
14	21	131
14	26	22
14	27	22
14	41	35
14	45	22
14	55	22
14	58	22
14	131	22
15	29	29
15	29	40
15	29	50
15	29	87
15	29	92
15	29	105
15	34	34
15	34	101
15	40	29
15	40	40
15	40	50
15	40	87
15	40	92
15	40	105
15	50	29
15	50	40
15	50	50
15	50	87
15	50	92
15	50	105
15	86	86
15	86	102
15	87	29
15	87	40
15	87	50
15	87	87
15	87	92
15	87	105
15	92	29
15	92	40
15	92	50
15	92	87
15	92	92
15	92	105
15	98	98
15	101	34
15	101	101
15	102	86
15	102	102
15	105	29
15	105	40
15	105	50
15	105	87
15	105	92
15	105	105
15	124	124
16	22	131
17	20	20
17	26	26
17	45	20
17	45	26
17	45	45
17	45	131
17	131	20
17	131	131
18	10	29
18	10	40
18	10	50
18	10	87
18	10	92
18	10	105
18	39	0
18	39	7
18	39	29
18	39	37
18	39	40
18	39	50
18	39	74
18	39	87
18	39	92
18	39	105
18	78	0
18	78	7
18	78	29
18	78	37
18	78	40
18	78	50
18	78	74
18	78	87
18	78	92
18	78	105
18	107	29
18	107	40
18	107	50
18	107	87
18	107	92
18	107	105
18	114	29
18	114	40
18	114	50
18	114	87
18	114	92
18	114	105
18	124	0
18	124	7
18	124	29
18	124	37
18	124	40
18	124	50
